date,region,district,population,ME-Fea,ME-Ang,ME-Sad,GH-Death
2023-11-20,Uttar Pradesh,Agra,1600,0.57,0.51,0.71,23.1
2023-11-20,Uttar Pradesh,Kanpur,2700,0.6,0.44,0.66,22.4
2023-11-20,Uttar Pradesh,Lucknow,2800,0.57,0.51,0.77,22.8
2023-11-20,Uttar Pradesh,Varanasi,1200,0.56,0.47,0.71,23.2
2023-11-20,West Bengal,Asansol,550,0.53,0.39,0.71,21.0
2023-11-20,West Bengal,Durgapur,600,0.55,0.39,0.71,21.6
2023-11-20,West Bengal,Howrah,1100,0.58,0.39,0.7,21.1
2023-11-20,West Bengal,Kolkata,4500,0.56,0.41,0.7,20.8
2023-11-21,Delhi,Central Delhi,1800,0.68,0.5,0.81,25.5
2023-11-21,Delhi,East Delhi,1700,0.66,0.48,0.8,25.4
2023-11-21,Delhi,North Delhi,3600,0.67,0.53,0.82,26.4
2023-11-21,Delhi,South Delhi,2700,0.66,0.5,0.86,26.9
2023-11-21,Gujarat,Ahmedabad,5600,0.49,0.36,0.57,17.7
2023-11-21,Gujarat,Rajkot,1300,0.48,0.34,0.58,17.1
2023-11-21,Gujarat,Surat,4500,0.49,0.32,0.57,17.4
2023-11-21,Gujarat,Vadodara,1700,0.42,0.34,0.58,16.5
2023-11-21,Karnataka,Bangalore,8400,0.52,0.39,0.66,19.5
2023-11-21,Karnataka,Hubli,950,0.55,0.36,0.65,20.0
2023-11-21,Karnataka,Mangalore,500,0.56,0.39,0.66,20.1
2023-11-21,Karnataka,Mysore,900,0.53,0.41,0.7,19.8
2023-11-21,Maharashtra,Mumbai,12500,0.61,0.42,0.75,24.7
2023-11-21,Maharashtra,Nagpur,2400,0.61,0.41,0.74,23.0
2023-11-21,Maharashtra,Pune,3100,0.6,0.45,0.8,24.6
2023-11-21,Maharashtra,Thane,1850,0.62,0.45,0.78,24.9
2023-11-21,Rajasthan,Jaipur,3100,0.56,0.41,0.67,19.4
2023-11-21,Rajasthan,Jodhpur,1000,0.52,0.41,0.67,19.4
2023-11-21,Rajasthan,Kota,1000,0.55,0.45,0.65,18.9
2023-11-21,Rajasthan,Udaipur,450,0.52,0.43,0.65,18.7
2023-11-21,Tamil Nadu,Chennai,7100,0.49,0.39,0.58,17.5
2023-11-21,Tamil Nadu,Coimbatore,1600,0.52,0.37,0.65,18.3
2023-11-21,Tamil Nadu,Madurai,1500,0.49,0.36,0.62,17.7
2023-11-21,Tamil Nadu,Salem,900,0.51,0.36,0.61,17.6
2023-11-21,Uttar Pradesh,Agra,1600,0.56,0.45,0.73,22.9
2023-11-21,Uttar Pradesh,Kanpur,2700,0.57,0.48,0.74,23.9
2023-11-21,Uttar Pradesh,Lucknow,2800,0.6,0.49,0.74,23.6
2023-11-21,Uttar Pradesh,Varanasi,1200,0.58,0.43,0.75,22.5
2023-11-21,West Bengal,Asansol,550,0.54,0.4,0.68,20.6
2023-11-21,West Bengal,Durgapur,600,0.58,0.42,0.71,21.9
2023-11-21,West Bengal,Howrah,1100,0.56,0.4,0.71,20.2
2023-11-21,West Bengal,Kolkata,4500,0.59,0.43,0.69,19.9
2023-11-22,Delhi,Central Delhi,1800,0.68,0.49,0.8,25.5
2023-11-22,Delhi,East Delhi,1700,0.68,0.45,0.84,26.4
2023-11-22,Delhi,North Delhi,3600,0.66,0.48,0.8,26.1
2023-11-22,Delhi,South Delhi,2700,0.66,0.52,0.84,26.5
2023-11-22,Gujarat,Ahmedabad,5600,0.5,0.34,0.59,17.2
2023-11-22,Gujarat,Rajkot,1300,0.48,0.35,0.61,17.4
2023-11-22,Gujarat,Surat,4500,0.48,0.34,0.59,17.1
2023-11-22,Gujarat,Vadodara,1700,0.48,0.36,0.58,17.0
2023-11-22,Karnataka,Bangalore,8400,0.53,0.37,0.67,20.4
2023-11-22,Karnataka,Hubli,950,0.56,0.39,0.67,20.4
2023-11-22,Karnataka,Mangalore,500,0.55,0.41,0.66,20.3
2023-11-22,Karnataka,Mysore,900,0.52,0.39,0.65,20.5
2023-11-22,Maharashtra,Mumbai,12500,0.58,0.44,0.81,24.6
2023-11-22,Maharashtra,Nagpur,2400,0.63,0.47,0.77,24.4
2023-11-22,Maharashtra,Pune,3100,0.63,0.44,0.74,24.3
2023-11-22,Maharashtra,Thane,1850,0.61,0.44,0.77,24.3
2023-11-22,Rajasthan,Jaipur,3100,0.53,0.44,0.65,18.7
2023-11-22,Rajasthan,Jodhpur,1000,0.54,0.44,0.64,18.9
2023-11-22,Rajasthan,Kota,1000,0.57,0.46,0.67,19.2
2023-11-22,Rajasthan,Udaipur,450,0.52,0.44,0.68,18.7
2023-11-22,Tamil Nadu,Chennai,7100,0.49,0.36,0.61,18.0
2023-11-22,Tamil Nadu,Coimbatore,1600,0.5,0.36,0.62,18.0
2023-11-22,Tamil Nadu,Madurai,1500,0.48,0.34,0.59,18.6
2023-11-22,Tamil Nadu,Salem,900,0.49,0.4,0.62,18.7
2023-11-22,Uttar Pradesh,Agra,1600,0.58,0.45,0.72,22.0
2023-11-22,Uttar Pradesh,Kanpur,2700,0.63,0.49,0.72,23.4
2023-11-22,Uttar Pradesh,Lucknow,2800,0.56,0.47,0.73,22.6
2023-11-22,Uttar Pradesh,Varanasi,1200,0.58,0.41,0.72,23.4
2023-11-22,West Bengal,Asansol,550,0.59,0.42,0.72,20.6
2023-11-22,West Bengal,Durgapur,600,0.56,0.42,0.68,22.1
2023-11-22,West Bengal,Howrah,1100,0.53,0.46,0.69,21.3
2023-11-22,West Bengal,Kolkata,4500,0.54,0.4,0.69,20.9
2023-11-23,Delhi,Central Delhi,1800,0.68,0.46,0.82,26.6
2023-11-23,Delhi,East Delhi,1700,0.69,0.5,0.83,27.2
2023-11-23,Delhi,North Delhi,3600,0.67,0.49,0.83,26.6
2023-11-23,Delhi,South Delhi,2700,0.68,0.51,0.85,26.8
2023-11-23,Gujarat,Ahmedabad,5600,0.45,0.33,0.59,16.7
2023-11-23,Gujarat,Rajkot,1300,0.48,0.36,0.59,17.4
2023-11-23,Gujarat,Surat,4500,0.47,0.33,0.62,17.9
2023-11-23,Gujarat,Vadodara,1700,0.47,0.36,0.61,17.2
2023-11-23,Karnataka,Bangalore,8400,0.5,0.41,0.67,20.5
2023-11-23,Karnataka,Hubli,950,0.52,0.41,0.68,20.2
2023-11-23,Karnataka,Mangalore,500,0.54,0.41,0.63,19.4
2023-11-23,Karnataka,Mysore,900,0.57,0.37,0.66,20.3
2023-11-23,Maharashtra,Mumbai,12500,0.6,0.45,0.79,24.3
2023-11-23,Maharashtra,Nagpur,2400,0.63,0.44,0.76,23.8
2023-11-23,Maharashtra,Pune,3100,0.59,0.44,0.77,24.8
2023-11-23,Maharashtra,Thane,1850,0.61,0.44,0.76,23.9
2023-11-23,Rajasthan,Jaipur,3100,0.53,0.44,0.66,18.4
2023-11-23,Rajasthan,Jodhpur,1000,0.53,0.43,0.69,19.7
2023-11-23,Rajasthan,Kota,1000,0.56,0.45,0.63,19.2
2023-11-23,Rajasthan,Udaipur,450,0.49,0.47,0.63,19.4
2023-11-23,Tamil Nadu,Chennai,7100,0.51,0.42,0.59,17.7
2023-11-23,Tamil Nadu,Coimbatore,1600,0.49,0.35,0.59,17.7
2023-11-23,Tamil Nadu,Madurai,1500,0.5,0.38,0.63,17.9
2023-11-23,Tamil Nadu,Salem,900,0.51,0.39,0.64,18.4
2023-11-23,Uttar Pradesh,Agra,1600,0.57,0.49,0.75,23.2
2023-11-23,Uttar Pradesh,Kanpur,2700,0.56,0.47,0.72,24.0
2023-11-23,Uttar Pradesh,Lucknow,2800,0.56,0.49,0.72,22.8
2023-11-23,Uttar Pradesh,Varanasi,1200,0.62,0.5,0.74,22.6
2023-11-23,West Bengal,Asansol,550,0.59,0.41,0.71,21.0
2023-11-23,West Bengal,Durgapur,600,0.58,0.41,0.66,21.9
2023-11-23,West Bengal,Howrah,1100,0.56,0.41,0.69,21.9
2023-11-23,West Bengal,Kolkata,4500,0.56,0.45,0.71,21.3
2023-11-24,Delhi,Central Delhi,1800,0.65,0.47,0.83,26.9
2023-11-24,Delhi,East Delhi,1700,0.67,0.49,0.83,27.0
2023-11-24,Delhi,North Delhi,3600,0.68,0.48,0.81,26.6
2023-11-24,Delhi,South Delhi,2700,0.68,0.48,0.82,27.5
2023-11-24,Gujarat,Ahmedabad,5600,0.46,0.37,0.6,16.8
2023-11-24,Gujarat,Rajkot,1300,0.47,0.36,0.61,16.7
2023-11-24,Gujarat,Surat,4500,0.48,0.36,0.59,18.2
2023-11-24,Gujarat,Vadodara,1700,0.46,0.35,0.57,17.5
2023-11-24,Karnataka,Bangalore,8400,0.53,0.37,0.65,20.0
2023-11-24,Karnataka,Hubli,950,0.53,0.37,0.64,21.0
2023-11-24,Karnataka,Mangalore,500,0.55,0.35,0.63,19.5
2023-11-24,Karnataka,Mysore,900,0.56,0.39,0.68,20.7
2023-11-24,Maharashtra,Mumbai,12500,0.64,0.44,0.75,24.5
2023-11-24,Maharashtra,Nagpur,2400,0.63,0.43,0.74,23.9
2023-11-24,Maharashtra,Pune,3100,0.61,0.44,0.76,24.2
2023-11-24,Maharashtra,Thane,1850,0.63,0.44,0.74,25.0
2023-11-24,Rajasthan,Jaipur,3100,0.52,0.42,0.63,19.6
2023-11-24,Rajasthan,Jodhpur,1000,0.51,0.41,0.65,19.1
2023-11-24,Rajasthan,Kota,1000,0.55,0.44,0.65,18.6
2023-11-24,Rajasthan,Udaipur,450,0.49,0.44,0.66,19.2
2023-11-24,Tamil Nadu,Chennai,7100,0.5,0.39,0.65,18.2
2023-11-24,Tamil Nadu,Coimbatore,1600,0.5,0.35,0.63,18.8
2023-11-24,Tamil Nadu,Madurai,1500,0.48,0.39,0.59,18.7
2023-11-24,Tamil Nadu,Salem,900,0.47,0.37,0.59,18.3
2023-11-24,Uttar Pradesh,Agra,1600,0.59,0.51,0.71,22.9
2023-11-24,Uttar Pradesh,Kanpur,2700,0.61,0.49,0.74,23.0
2023-11-24,Uttar Pradesh,Lucknow,2800,0.56,0.48,0.74,22.7
2023-11-24,Uttar Pradesh,Varanasi,1200,0.57,0.5,0.71,23.4
2023-11-24,West Bengal,Asansol,550,0.58,0.39,0.68,21.6
2023-11-24,West Bengal,Durgapur,600,0.54,0.43,0.7,21.6
2023-11-24,West Bengal,Howrah,1100,0.56,0.42,0.72,21.6
2023-11-24,West Bengal,Kolkata,4500,0.53,0.46,0.65,20.8
2023-11-25,Delhi,Central Delhi,1800,0.71,0.48,0.85,26.1
2023-11-25,Delhi,East Delhi,1700,0.65,0.5,0.85,26.0
2023-11-25,Delhi,North Delhi,3600,0.67,0.5,0.83,25.8
2023-11-25,Delhi,South Delhi,2700,0.66,0.54,0.81,26.0
2023-11-25,Gujarat,Ahmedabad,5600,0.44,0.35,0.61,16.5
2023-11-25,Gujarat,Rajkot,1300,0.5,0.34,0.63,17.0
2023-11-25,Gujarat,Surat,4500,0.47,0.34,0.59,17.1
2023-11-25,Gujarat,Vadodara,1700,0.46,0.34,0.59,17.1
2023-11-25,Karnataka,Bangalore,8400,0.55,0.39,0.61,19.6
2023-11-25,Karnataka,Hubli,950,0.54,0.39,0.64,21.0
2023-11-25,Karnataka,Mangalore,500,0.52,0.34,0.64,20.6
2023-11-25,Karnataka,Mysore,900,0.53,0.41,0.65,20.5
2023-11-25,Maharashtra,Mumbai,12500,0.6,0.41,0.8,23.4
2023-11-25,Maharashtra,Nagpur,2400,0.62,0.43,0.75,23.7
2023-11-25,Maharashtra,Pune,3100,0.61,0.49,0.77,24.4
2023-11-25,Maharashtra,Thane,1850,0.65,0.45,0.74,24.3
2023-11-25,Rajasthan,Jaipur,3100,0.52,0.44,0.68,18.3
2023-11-25,Rajasthan,Jodhpur,1000,0.52,0.43,0.64,19.8
2023-11-25,Rajasthan,Kota,1000,0.52,0.47,0.69,19.3
2023-11-25,Rajasthan,Udaipur,450,0.53,0.45,0.65,19.9
2023-11-25,Tamil Nadu,Chennai,7100,0.5,0.37,0.63,17.4
2023-11-25,Tamil Nadu,Coimbatore,1600,0.51,0.37,0.63,18.1
2023-11-25,Tamil Nadu,Madurai,1500,0.52,0.35,0.63,17.9
2023-11-25,Tamil Nadu,Salem,900,0.53,0.36,0.62,18.1
2023-11-25,Uttar Pradesh,Agra,1600,0.57,0.5,0.7,23.2
2023-11-25,Uttar Pradesh,Kanpur,2700,0.54,0.49,0.73,22.6
2023-11-25,Uttar Pradesh,Lucknow,2800,0.57,0.5,0.74,23.2
2023-11-25,Uttar Pradesh,Varanasi,1200,0.59,0.5,0.75,23.2
2023-11-25,West Bengal,Asansol,550,0.57,0.43,0.69,21.4
2023-11-25,West Bengal,Durgapur,600,0.59,0.4,0.69,21.1
2023-11-25,West Bengal,Howrah,1100,0.57,0.41,0.72,21.5
2023-11-25,West Bengal,Kolkata,4500,0.55,0.44,0.67,21.1
2023-11-26,Delhi,Central Delhi,1800,0.67,0.42,0.82,25.8
2023-11-26,Delhi,East Delhi,1700,0.65,0.52,0.82,27.0
2023-11-26,Delhi,North Delhi,3600,0.67,0.52,0.85,27.2
2023-11-26,Delhi,South Delhi,2700,0.68,0.5,0.77,25.7
2023-11-26,Gujarat,Ahmedabad,5600,0.47,0.36,0.59,17.2
2023-11-26,Gujarat,Rajkot,1300,0.46,0.38,0.59,17.2
2023-11-26,Gujarat,Surat,4500,0.5,0.35,0.59,17.2
2023-11-26,Gujarat,Vadodara,1700,0.48,0.35,0.61,17.7
2023-11-26,Karnataka,Bangalore,8400,0.53,0.38,0.7,19.3
2023-11-26,Karnataka,Hubli,950,0.53,0.35,0.66,21.0
2023-11-26,Karnataka,Mangalore,500,0.52,0.39,0.63,20.0
2023-11-26,Karnataka,Mysore,900,0.52,0.39,0.66,20.2
2023-11-26,Maharashtra,Mumbai,12500,0.59,0.45,0.74,24.8
2023-11-26,Maharashtra,Nagpur,2400,0.61,0.41,0.74,23.3
2023-11-26,Maharashtra,Pune,3100,0.59,0.43,0.75,24.7
2023-11-26,Maharashtra,Thane,1850,0.6,0.46,0.72,24.7
2023-11-26,Rajasthan,Jaipur,3100,0.52,0.44,0.69,19.2
2023-11-26,Rajasthan,Jodhpur,1000,0.52,0.44,0.67,19.3
2023-11-26,Rajasthan,Kota,1000,0.51,0.45,0.61,19.1
2023-11-26,Rajasthan,Udaipur,450,0.53,0.46,0.71,19.5
2023-11-26,Tamil Nadu,Chennai,7100,0.46,0.36,0.62,18.3
2023-11-26,Tamil Nadu,Coimbatore,1600,0.48,0.37,0.6,18.0
2023-11-26,Tamil Nadu,Madurai,1500,0.52,0.4,0.64,17.9
2023-11-26,Tamil Nadu,Salem,900,0.51,0.35,0.63,17.6
2023-11-26,Uttar Pradesh,Agra,1600,0.59,0.47,0.74,23.8
2023-11-26,Uttar Pradesh,Kanpur,2700,0.56,0.47,0.7,22.5
2023-11-26,Uttar Pradesh,Lucknow,2800,0.57,0.48,0.73,22.5
2023-11-26,Uttar Pradesh,Varanasi,1200,0.6,0.53,0.71,24.0
2023-11-26,West Bengal,Asansol,550,0.54,0.4,0.7,21.6
2023-11-26,West Bengal,Durgapur,600,0.57,0.41,0.71,21.2
2023-11-26,West Bengal,Howrah,1100,0.55,0.42,0.7,21.2
2023-11-26,West Bengal,Kolkata,4500,0.57,0.4,0.73,21.2
2023-11-27,Delhi,Central Delhi,1800,0.67,0.51,0.81,25.9
2023-11-27,Delhi,East Delhi,1700,0.69,0.48,0.81,27.0
2023-11-27,Delhi,North Delhi,3600,0.66,0.5,0.81,26.2
2023-11-27,Delhi,South Delhi,2700,0.65,0.49,0.81,26.0
2023-11-27,Gujarat,Ahmedabad,5600,0.46,0.37,0.59,17.3
2023-11-27,Gujarat,Rajkot,1300,0.48,0.31,0.61,17.1
2023-11-27,Gujarat,Surat,4500,0.49,0.34,0.6,17.6
2023-11-27,Gujarat,Vadodara,1700,0.49,0.35,0.61,16.9
2023-11-27,Karnataka,Bangalore,8400,0.54,0.41,0.66,20.7
2023-11-27,Karnataka,Hubli,950,0.55,0.35,0.64,20.1
2023-11-27,Karnataka,Mangalore,500,0.56,0.4,0.68,19.6
2023-11-27,Karnataka,Mysore,900,0.56,0.4,0.67,20.0
2023-11-27,Maharashtra,Mumbai,12500,0.59,0.46,0.75,25.3
2023-11-27,Maharashtra,Nagpur,2400,0.64,0.45,0.74,24.2
2023-11-27,Maharashtra,Pune,3100,0.61,0.42,0.78,24.7
2023-11-27,Maharashtra,Thane,1850,0.59,0.46,0.77,24.1
2023-11-27,Rajasthan,Jaipur,3100,0.52,0.48,0.68,19.4
2023-11-27,Rajasthan,Jodhpur,1000,0.54,0.45,0.68,19.3
2023-11-27,Rajasthan,Kota,1000,0.55,0.43,0.68,20.4
2023-11-27,Rajasthan,Udaipur,450,0.53,0.44,0.61,19.9
2023-11-27,Tamil Nadu,Chennai,7100,0.53,0.35,0.61,18.3
2023-11-27,Tamil Nadu,Coimbatore,1600,0.51,0.38,0.6,18.7
2023-11-27,Tamil Nadu,Madurai,1500,0.5,0.38,0.59,17.6
2023-11-27,Tamil Nadu,Salem,900,0.48,0.38,0.64,17.6
2023-11-27,Uttar Pradesh,Agra,1600,0.56,0.47,0.71,24.1
2023-11-27,Uttar Pradesh,Kanpur,2700,0.56,0.48,0.74,23.6
2023-11-27,Uttar Pradesh,Lucknow,2800,0.6,0.47,0.71,24.6
2023-11-27,Uttar Pradesh,Varanasi,1200,0.61,0.49,0.73,22.8
2023-11-27,West Bengal,Asansol,550,0.59,0.4,0.69,20.8
2023-11-27,West Bengal,Durgapur,600,0.58,0.44,0.72,21.7
2023-11-27,West Bengal,Howrah,1100,0.58,0.44,0.69,22.4
2023-11-27,West Bengal,Kolkata,4500,0.58,0.41,0.67,21.4
2023-11-28,Delhi,Central Delhi,1800,0.66,0.52,0.79,25.9
2023-11-28,Delhi,East Delhi,1700,0.74,0.48,0.84,27.0
2023-11-28,Delhi,North Delhi,3600,0.65,0.47,0.83,25.9
2023-11-28,Delhi,South Delhi,2700,0.66,0.49,0.83,25.7
2023-11-28,Gujarat,Ahmedabad,5600,0.45,0.34,0.59,16.5
2023-11-28,Gujarat,Rajkot,1300,0.47,0.35,0.58,17.3
2023-11-28,Gujarat,Surat,4500,0.5,0.35,0.59,17.8
2023-11-28,Gujarat,Vadodara,1700,0.48,0.35,0.59,17.0
2023-11-28,Karnataka,Bangalore,8400,0.55,0.4,0.68,20.2
2023-11-28,Karnataka,Hubli,950,0.51,0.41,0.68,20.2
2023-11-28,Karnataka,Mangalore,500,0.52,0.41,0.67,20.3
2023-11-28,Karnataka,Mysore,900,0.52,0.37,0.67,20.8
2023-11-28,Maharashtra,Mumbai,12500,0.65,0.42,0.77,24.9
2023-11-28,Maharashtra,Nagpur,2400,0.62,0.44,0.74,24.1
2023-11-28,Maharashtra,Pune,3100,0.63,0.45,0.75,25.0
2023-11-28,Maharashtra,Thane,1850,0.59,0.43,0.76,25.6
2023-11-28,Rajasthan,Jaipur,3100,0.55,0.43,0.65,19.9
2023-11-28,Rajasthan,Jodhpur,1000,0.54,0.43,0.69,20.3
2023-11-28,Rajasthan,Kota,1000,0.52,0.45,0.67,19.1
2023-11-28,Rajasthan,Udaipur,450,0.52,0.46,0.68,19.5
2023-11-28,Tamil Nadu,Chennai,7100,0.48,0.38,0.64,18.5
2023-11-28,Tamil Nadu,Coimbatore,1600,0.49,0.35,0.63,17.7
2023-11-28,Tamil Nadu,Madurai,1500,0.5,0.38,0.58,18.5
2023-11-28,Tamil Nadu,Salem,900,0.48,0.36,0.64,17.8
2023-11-28,Uttar Pradesh,Agra,1600,0.6,0.51,0.71,23.2
2023-11-28,Uttar Pradesh,Kanpur,2700,0.6,0.47,0.73,23.4
2023-11-28,Uttar Pradesh,Lucknow,2800,0.59,0.51,0.72,24.2
2023-11-28,Uttar Pradesh,Varanasi,1200,0.57,0.48,0.71,23.3
2023-11-28,West Bengal,Asansol,550,0.56,0.41,0.67,21.0
2023-11-28,West Bengal,Durgapur,600,0.55,0.44,0.7,21.7
2023-11-28,West Bengal,Howrah,1100,0.56,0.44,0.69,20.9
2023-11-28,West Bengal,Kolkata,4500,0.59,0.39,0.69,20.9
2023-11-29,Delhi,Central Delhi,1800,0.65,0.51,0.81,26.6
2023-11-29,Delhi,East Delhi,1700,0.68,0.53,0.83,27.7
2023-11-29,Delhi,North Delhi,3600,0.69,0.54,0.85,25.9
2023-11-29,Delhi,South Delhi,2700,0.64,0.53,0.81,25.2
2023-11-29,Gujarat,Ahmedabad,5600,0.51,0.35,0.61,16.3
2023-11-29,Gujarat,Rajkot,1300,0.48,0.35,0.58,17.1
2023-11-29,Gujarat,Surat,4500,0.48,0.35,0.6,17.5
2023-11-29,Gujarat,Vadodara,1700,0.49,0.35,0.57,17.3
2023-11-29,Karnataka,Bangalore,8400,0.51,0.41,0.68,20.6
2023-11-29,Karnataka,Hubli,950,0.52,0.41,0.67,20.0
2023-11-29,Karnataka,Mangalore,500,0.52,0.42,0.65,20.7
2023-11-29,Karnataka,Mysore,900,0.54,0.41,0.68,19.9
2023-11-29,Maharashtra,Mumbai,12500,0.61,0.44,0.78,24.5
2023-11-29,Maharashtra,Nagpur,2400,0.63,0.44,0.73,24.3
2023-11-29,Maharashtra,Pune,3100,0.61,0.44,0.75,23.5
2023-11-29,Maharashtra,Thane,1850,0.62,0.45,0.82,24.5
2023-11-29,Rajasthan,Jaipur,3100,0.58,0.45,0.62,19.9
2023-11-29,Rajasthan,Jodhpur,1000,0.55,0.42,0.65,19.6
2023-11-29,Rajasthan,Kota,1000,0.53,0.48,0.71,19.4
2023-11-29,Rajasthan,Udaipur,450,0.55,0.42,0.66,19.5
2023-11-29,Tamil Nadu,Chennai,7100,0.51,0.37,0.65,19.1
2023-11-29,Tamil Nadu,Coimbatore,1600,0.53,0.36,0.66,17.8
2023-11-29,Tamil Nadu,Madurai,1500,0.5,0.39,0.64,18.2
2023-11-29,Tamil Nadu,Salem,900,0.51,0.36,0.62,17.7
2023-11-29,Uttar Pradesh,Agra,1600,0.59,0.49,0.71,23.6
2023-11-29,Uttar Pradesh,Kanpur,2700,0.61,0.47,0.73,24.4
2023-11-29,Uttar Pradesh,Lucknow,2800,0.57,0.46,0.72,23.5
2023-11-29,Uttar Pradesh,Varanasi,1200,0.59,0.49,0.73,23.6
2023-11-29,West Bengal,Asansol,550,0.6,0.41,0.69,21.8
2023-11-29,West Bengal,Durgapur,600,0.54,0.41,0.7,21.7
2023-11-29,West Bengal,Howrah,1100,0.59,0.39,0.69,21.1
2023-11-29,West Bengal,Kolkata,4500,0.55,0.4,0.7,20.9
2023-11-30,Delhi,Central Delhi,1800,0.64,0.53,0.83,26.7
2023-11-30,Delhi,East Delhi,1700,0.65,0.46,0.82,26.6
2023-11-30,Delhi,North Delhi,3600,0.66,0.47,0.79,27.4
2023-11-30,Delhi,South Delhi,2700,0.64,0.52,0.8,26.4
2023-11-30,Gujarat,Ahmedabad,5600,0.46,0.36,0.58,16.1
2023-11-30,Gujarat,Rajkot,1300,0.49,0.37,0.58,17.2
2023-11-30,Gujarat,Surat,4500,0.47,0.36,0.64,16.9
2023-11-30,Gujarat,Vadodara,1700,0.46,0.35,0.59,17.3
2023-11-30,Karnataka,Bangalore,8400,0.53,0.41,0.69,20.5
2023-11-30,Karnataka,Hubli,950,0.5,0.39,0.63,20.1
2023-11-30,Karnataka,Mangalore,500,0.54,0.39,0.65,20.0
2023-11-30,Karnataka,Mysore,900,0.52,0.39,0.64,21.5
2023-11-30,Maharashtra,Mumbai,12500,0.64,0.45,0.76,24.7
2023-11-30,Maharashtra,Nagpur,2400,0.59,0.42,0.71,23.5
2023-11-30,Maharashtra,Pune,3100,0.61,0.39,0.78,23.4
2023-11-30,Maharashtra,Thane,1850,0.62,0.46,0.78,24.5
2023-11-30,Rajasthan,Jaipur,3100,0.55,0.39,0.67,19.4
2023-11-30,Rajasthan,Jodhpur,1000,0.57,0.41,0.69,19.5
2023-11-30,Rajasthan,Kota,1000,0.53,0.41,0.67,18.7
2023-11-30,Rajasthan,Udaipur,450,0.54,0.43,0.67,19.4
2023-11-30,Tamil Nadu,Chennai,7100,0.48,0.37,0.61,18.0
2023-11-30,Tamil Nadu,Coimbatore,1600,0.54,0.36,0.64,18.1
2023-11-30,Tamil Nadu,Madurai,1500,0.5,0.37,0.64,18.3
2023-11-30,Tamil Nadu,Salem,900,0.5,0.34,0.63,17.8
2023-11-30,Uttar Pradesh,Agra,1600,0.58,0.47,0.68,23.2
2023-11-30,Uttar Pradesh,Kanpur,2700,0.59,0.49,0.75,24.4
2023-11-30,Uttar Pradesh,Lucknow,2800,0.6,0.48,0.75,22.7
2023-11-30,Uttar Pradesh,Varanasi,1200,0.6,0.46,0.73,23.6
2023-11-30,West Bengal,Asansol,550,0.56,0.42,0.74,21.2
2023-11-30,West Bengal,Durgapur,600,0.61,0.45,0.7,21.7
2023-11-30,West Bengal,Howrah,1100,0.55,0.39,0.68,21.1
2023-11-30,West Bengal,Kolkata,4500,0.53,0.43,0.67,20.4
2023-12-01,Delhi,Central Delhi,1800,0.7,0.49,0.82,27.0
2023-12-01,Delhi,East Delhi,1700,0.67,0.49,0.87,26.5
2023-12-01,Delhi,North Delhi,3600,0.64,0.49,0.8,26.5
2023-12-01,Delhi,South Delhi,2700,0.64,0.55,0.85,26.6
2023-12-01,Gujarat,Ahmedabad,5600,0.49,0.34,0.57,18.5
2023-12-01,Gujarat,Rajkot,1300,0.46,0.33,0.57,17.6
2023-12-01,Gujarat,Surat,4500,0.49,0.36,0.62,17.7
2023-12-01,Gujarat,Vadodara,1700,0.46,0.36,0.59,17.6
2023-12-01,Karnataka,Bangalore,8400,0.5,0.39,0.68,19.9
2023-12-01,Karnataka,Hubli,950,0.53,0.37,0.7,19.8
2023-12-01,Karnataka,Mangalore,500,0.56,0.39,0.63,20.9
2023-12-01,Karnataka,Mysore,900,0.52,0.41,0.67,20.5
2023-12-01,Maharashtra,Mumbai,12500,0.58,0.43,0.73,23.6
2023-12-01,Maharashtra,Nagpur,2400,0.61,0.46,0.74,23.0
2023-12-01,Maharashtra,Pune,3100,0.61,0.43,0.75,25.3
2023-12-01,Maharashtra,Thane,1850,0.63,0.45,0.77,25.0
2023-12-01,Rajasthan,Jaipur,3100,0.54,0.43,0.62,19.6
2023-12-01,Rajasthan,Jodhpur,1000,0.56,0.4,0.64,18.7
2023-12-01,Rajasthan,Kota,1000,0.56,0.43,0.66,19.0
2023-12-01,Rajasthan,Udaipur,450,0.53,0.43,0.67,19.0
2023-12-01,Tamil Nadu,Chennai,7100,0.52,0.38,0.63,18.5
2023-12-01,Tamil Nadu,Coimbatore,1600,0.48,0.35,0.64,18.0
2023-12-01,Tamil Nadu,Madurai,1500,0.5,0.35,0.61,18.0
2023-12-01,Tamil Nadu,Salem,900,0.53,0.35,0.61,18.9
2023-12-01,Uttar Pradesh,Agra,1600,0.58,0.51,0.75,23.1
2023-12-01,Uttar Pradesh,Kanpur,2700,0.59,0.43,0.74,22.6
2023-12-01,Uttar Pradesh,Lucknow,2800,0.54,0.48,0.71,23.0
2023-12-01,Uttar Pradesh,Varanasi,1200,0.59,0.48,0.71,23.4
2023-12-01,West Bengal,Asansol,550,0.55,0.46,0.68,20.9
2023-12-01,West Bengal,Durgapur,600,0.58,0.39,0.65,20.6
2023-12-01,West Bengal,Howrah,1100,0.58,0.38,0.73,21.6
2023-12-01,West Bengal,Kolkata,4500,0.53,0.43,0.69,20.2
2023-12-02,Delhi,Central Delhi,1800,0.73,0.53,0.79,25.3
2023-12-02,Delhi,East Delhi,1700,0.7,0.51,0.84,26.6
2023-12-02,Delhi,North Delhi,3600,0.69,0.47,0.82,26.2
